City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
278,Siniscola,IT,2022-07-21 18:26:29,40.5719,9.6922,90.95,49,2,3.4
279,Carutapera,BR,2022-07-21 18:25:07,-1.195,-46.02,80.29,80,34,7.02
280,Husavik,IS,2022-07-21 18:26:30,66.0449,-17.3389,50.29,79,67,5.61
281,Guangyuan,CN,2022-07-21 18:26:30,32.442,105.823,67.28,93,100,10.87
282,Dunedin,NZ,2022-07-21 18:26:31,-45.8742,170.5036,47.8,79,100,4.0
283,Knysna,ZA,2022-07-21 18:26:31,-34.0363,23.0471,53.64,86,1,3.71
284,Tabou,CI,2022-07-21 18:26:31,4.423,-7.3528,75.87,74,100,8.57
285,Yumen,CN,2022-07-21 18:23:51,40.2833,97.2,69.24,25,0,7.38
286,Zhezkazgan,KZ,2022-07-21 18:26:32,47.8043,67.7144,82.31,24,39,12.03
287,Paamiut,GL,2022-07-21 18:26:32,61.994,-49.6678,46.31,88,68,10.78
288,Amapa,BR,2022-07-21 18:26:33,1.0,-52.0,86.95,55,38,3.98
289,Manggar,ID,2022-07-21 18:24:12,-2.8833,108.2667,81.37,80,65,10.67
290,Shestakovo,RU,2022-07-21 18:26:33,56.4915,103.96,56.73,80,53,3.22
291,Diffa,NE,2022-07-21 18:26:34,13.3154,12.6113,86.58,49,32,9.04
292,Songjianghe,CN,2022-07-21 18:26:34,42.1859,127.479,59.2,99,93,0.2
293,Fort-Shevchenko,KZ,2022-07-21 18:25:31,44.5086,50.263,77.36,68,79,21.99
294,Turayf,SA,2022-07-21 18:25:22,31.6725,38.6637,89.85,23,0,8.05
295,Bayan,CN,2022-07-21 18:26:35,46.0833,127.4,65.77,84,5,3.89
296,Morondava,MG,2022-07-21 18:26:35,-20.2833,44.2833,72.52,74,21,11.5
297,Montlucon,FR,2022-07-21 18:26:36,46.3333,2.6,81.7,55,0,7.36
298,Zamania,IN,2022-07-21 18:26:36,25.4333,83.5667,83.32,81,100,1.92
299,Bay Roberts,CA,2022-07-21 18:23:58,47.5999,-53.2648,78.55,66,87,13.56
300,Fort Nelson,CA,2022-07-21 18:23:06,58.8053,-122.7002,62.19,59,75,6.91
301,Marawi,PH,2022-07-21 18:26:38,7.9986,124.2928,68.47,93,100,2.48
302,Den Helder,NL,2022-07-21 18:26:38,52.9599,4.7593,61.02,88,100,10.36
303,Xining,CN,2022-07-21 18:26:39,36.6167,101.7667,47.41,89,44,1.5
304,Nome,US,2022-07-21 18:25:16,64.5011,-165.4064,46.47,87,100,6.91
305,Hithadhoo,MV,2022-07-21 18:24:04,-0.6,73.0833,80.38,75,100,4.7
306,Afsin,TR,2022-07-21 18:26:39,38.2477,36.914,66.27,50,0,10.0
307,Margate,GB,2022-07-21 18:25:30,51.3813,1.3862,66.9,75,60,4.0
308,Twin Falls,US,2022-07-21 18:25:34,42.3505,-114.6445,84.54,21,0,5.75
309,Agirish,RU,2022-07-21 18:26:40,61.9247,63.0231,56.91,56,38,2.06
310,Kamenka,RU,2022-07-21 18:26:40,51.3223,42.7678,58.14,86,81,5.41
311,Oktyabrskoye,RU,2022-07-21 18:26:41,43.0645,44.7417,66.34,88,100,6.71
312,Lisakovsk,KZ,2022-07-21 18:26:41,52.5369,62.4936,63.37,59,30,6.31
313,Sorong,ID,2022-07-21 18:24:18,-0.8833,131.25,78.3,88,66,9.89
314,Prieska,ZA,2022-07-21 18:26:42,-29.6641,22.7474,60.12,33,0,4.18
315,Kemijarvi,FI,2022-07-21 18:26:42,66.7131,27.4306,69.76,58,97,5.32
316,Jaque,PA,2022-07-21 18:26:43,7.5175,-78.1703,78.96,88,98,8.32
317,Mirabad,AF,2022-07-21 18:26:43,30.4362,61.8383,99.59,9,1,5.86
318,Lahijan,IR,2022-07-21 18:26:43,37.2061,50.0029,78.58,78,39,3.69
319,Myitkyina,MM,2022-07-21 18:26:44,25.3833,97.4,77.41,93,99,2.06
320,Greenwood,US,2022-07-21 18:27:44,34.1668,-82.1165,80.96,88,20,11.5
321,Dese,ET,2022-07-21 18:23:51,11.1333,39.6333,59.09,71,40,2.17
322,Northam,GB,2022-07-21 18:27:45,51.0333,-4.2167,65.61,69,15,11.99
323,Mitu,CO,2022-07-21 18:23:33,1.1983,-70.1733,77.92,86,100,3.38
324,Caravelas,BR,2022-07-21 18:27:45,-17.7125,-39.2481,76.55,64,1,7.7
325,Comodoro Rivadavia,AR,2022-07-21 18:23:57,-45.8667,-67.5,46.26,34,40,25.32
326,Meulaboh,ID,2022-07-21 18:25:21,4.1363,96.1285,78.12,83,97,4.41
327,Almaznyy,RU,2022-07-21 18:27:47,48.0448,40.045,62.74,61,36,8.63
328,Sobolevo,RU,2022-07-21 18:25:29,54.4299,31.8996,60.49,84,10,8.84
329,Alugan,PH,2022-07-21 18:27:47,12.2188,125.4808,81.3,82,44,6.13
330,Bethel,US,2022-07-21 18:25:24,41.3712,-73.414,94.05,71,75,12.66
331,Lasa,IT,2022-07-21 18:27:48,46.6166,10.7002,81.48,73,46,1.41
332,Santa Rosa,PH,2022-07-21 18:26:58,14.3122,121.1114,81.01,81,100,6.44
333,Phalauda,IN,2022-07-21 18:27:48,29.1833,77.8167,82.69,73,97,5.84
334,Afyonkarahisar,TR,2022-07-21 18:27:49,38.75,30.6667,67.86,40,0,11.36
335,Labuhan,ID,2022-07-21 18:27:49,-6.8844,112.2051,75.97,82,80,9.51
336,Muros,ES,2022-07-21 18:24:03,42.7762,-9.0603,80.17,74,8,15.86
337,Santa Maria,BR,2022-07-21 18:23:35,-29.6842,-53.8069,79.9,54,0,5.75
338,Varhaug,NO,2022-07-21 18:27:50,58.6147,5.6457,61.79,84,87,28.59
339,Spasskoye,RU,2022-07-21 18:27:51,44.6108,132.7969,65.34,98,29,3.6
340,Inhambane,MZ,2022-07-21 18:27:51,-23.865,35.3833,64.38,94,20,3.44
341,Ciudad Bolivar,VE,2022-07-21 18:27:51,8.1222,-63.5497,88.97,55,80,8.28
342,Nicolas Bravo,MX,2022-07-21 18:27:52,18.45,-88.9167,93.15,41,34,7.23
343,Kandrian,PG,2022-07-21 18:27:52,-6.2167,149.55,76.03,89,25,3.09
344,Sabang,ID,2022-07-21 18:27:52,5.8933,95.3214,82.87,75,100,12.91
345,Springbok,ZA,2022-07-21 18:26:10,-29.6643,17.8865,54.95,38,0,6.62
346,Aanekoski,FI,2022-07-21 18:26:52,62.6946,25.818,73.67,80,97,5.99
347,Kruisfontein,ZA,2022-07-21 18:21:29,-34.0033,24.7314,48.88,85,0,1.68
348,Lysyye Gory,RU,2022-07-21 18:27:53,51.5506,44.8414,57.42,81,39,5.61
349,Gornopravdinsk,RU,2022-07-21 18:27:54,60.05,69.9,55.06,60,93,4.27
350,Puerto Narino,CO,2022-07-21 18:27:54,-3.7703,-70.3831,80.89,83,55,2.21
351,Troitsko-Pechorsk,RU,2022-07-21 18:27:55,62.7084,56.1964,60.58,75,81,5.23
352,Salalah,OM,2022-07-21 18:24:02,17.0151,54.0924,77.09,94,100,5.75
353,Akdepe,TM,2022-07-21 18:27:55,42.0551,59.3788,93.29,19,0,14.52
354,Te Anau,NZ,2022-07-21 18:27:56,-45.4167,167.7167,33.44,94,46,1.54
355,Ushtobe,KZ,2022-07-21 18:22:49,45.2514,77.9838,81.61,24,0,8.25
356,Sinnamary,GF,2022-07-21 18:27:56,5.3833,-52.95,82.9,74,32,7.94
357,Konya,TR,2022-07-21 18:27:57,38.1667,32.5,67.48,28,0,9.89
358,Eyl,SO,2022-07-21 18:27:57,7.9803,49.8164,77.29,77,67,25.12
359,Palu,ID,2022-07-21 18:27:58,-0.8917,119.8707,75.4,96,75,3.09
360,Choma,ZM,2022-07-21 18:27:58,-16.8065,26.9531,58.15,56,54,3.04
361,Atambua,ID,2022-07-21 18:27:59,-9.1061,124.8925,69.91,87,94,5.68
362,Igrim,RU,2022-07-21 18:27:59,63.1906,64.4162,60.57,57,86,5.46
363,Patrocinio,BR,2022-07-21 18:27:59,-18.9439,-46.9925,79.18,27,1,7.63
364,Nakama,JP,2022-07-21 18:28:00,33.8167,130.7,78.66,80,46,5.99
365,Beringovskiy,RU,2022-07-21 18:28:01,63.05,179.3167,45.19,73,58,10.63
366,Skjervoy,NO,2022-07-21 18:29:01,70.0311,20.9714,53.6,98,100,3.44
367,Jalu,LY,2022-07-21 18:29:01,29.0331,21.5482,87.37,20,0,9.1
368,Tyup,KG,2022-07-21 18:29:02,42.7276,78.3648,63.19,38,0,4.85
369,Saint-Francois,FR,2022-07-21 18:29:02,46.4154,3.9054,81.84,44,0,6.91
370,Vao,NC,2022-07-21 18:21:38,-22.6667,167.4833,72.95,91,20,22.59
371,Parabel,RU,2022-07-21 18:29:03,58.6978,81.4825,56.84,95,94,5.55
372,Guarapari,BR,2022-07-21 18:27:45,-20.6667,-40.4975,74.89,70,25,7.34
373,Mayumba,GA,2022-07-21 18:29:03,-3.432,10.6554,71.58,90,37,7.11
374,Los Llanos De Aridane,ES,2022-07-21 18:25:14,28.6585,-17.9182,71.35,78,20,17.27
375,Bati,ET,2022-07-21 18:25:21,11.1833,40.0167,74.53,50,66,0.72
376,Jacareacanga,BR,2022-07-21 18:29:04,-6.2222,-57.7528,98.2,26,32,4.21
377,Lagoa,PT,2022-07-21 18:21:30,39.05,-27.9833,72.68,83,80,4.94
378,Santa Isabel,BR,2022-07-21 18:29:05,-23.3156,-46.2214,78.1,35,2,3.56
379,Vilhena,BR,2022-07-21 18:25:38,-12.7406,-60.1458,88.02,30,0,10.36
380,Kaitangata,NZ,2022-07-21 18:21:38,-46.2817,169.8464,43.5,91,100,3.8
381,Fare,PF,2022-07-21 18:29:06,-16.7,-151.0167,76.93,73,6,10.89
382,Peto,MX,2022-07-21 18:29:06,20.1333,-88.9167,98.33,30,9,4.16
383,Pangnirtung,CA,2022-07-21 18:24:09,66.1451,-65.7125,44.6,93,100,6.91
384,Ahipara,NZ,2022-07-21 18:20:11,-35.1667,173.1667,54.03,86,78,8.7
385,Corning,US,2022-07-21 18:28:46,42.1428,-77.0547,86.16,61,36,14.47
386,Kibala,TD,2022-07-21 18:29:07,9.1104,18.3463,80.55,89,20,3.44
387,Port Hardy,CA,2022-07-21 18:29:07,50.6996,-127.4199,55.58,88,100,6.91
388,Upington,ZA,2022-07-21 18:29:08,-28.4478,21.2561,55.78,50,0,4.61
389,Raudeberg,NO,2022-07-21 18:25:41,61.9875,5.1352,54.27,86,89,6.24
390,Nouadhibou,MR,2022-07-21 18:29:08,20.931,-17.0347,75.18,83,12,13.8
391,Hobyo,SO,2022-07-21 18:29:09,5.3505,48.5268,76.17,83,77,24.52
392,Finschhafen,PG,2022-07-21 18:29:09,-6.6024,147.8681,77.88,82,13,2.75
393,Capreol,CA,2022-07-21 18:29:10,46.706,-80.9225,71.55,78,75,12.66
394,Ukiah,US,2022-07-21 18:29:11,39.1502,-123.2078,96.44,27,0,1.01
395,Victoria,HK,2022-07-21 18:22:03,22.2855,114.1577,86.32,78,0,4.61
396,Chumikan,RU,2022-07-21 18:29:11,54.7183,135.315,52.05,100,100,1.41
397,Alofi,NU,2022-07-21 18:29:12,-19.0595,-169.9187,64.29,94,10,2.3
398,Yambio,SS,2022-07-21 18:24:29,4.5721,28.3955,68.72,97,100,1.81
399,Nanortalik,GL,2022-07-21 18:25:53,60.1432,-45.2371,52.41,71,5,14.29
400,Jalingo,NG,2022-07-21 18:29:12,8.8833,11.3667,75.13,91,80,3.78
401,Pouembout,NC,2022-07-21 18:29:13,-21.1333,164.9,72.63,88,18,7.27
402,Marrakesh,MA,2022-07-21 18:26:21,31.6315,-8.0083,102.27,19,75,6.91
403,Mackenzie,CA,2022-07-21 18:29:13,55.2999,-123.1698,68.22,37,0,10.36
404,Juneau,US,2022-07-21 18:29:14,58.3019,-134.4197,55.85,97,100,9.22
405,Beyneu,KZ,2022-07-21 18:29:14,45.3167,55.2,93.22,23,98,19.35
406,Bubaque,GW,2022-07-21 18:21:39,11.2833,-15.8333,79.54,83,94,15.12
407,Samfya,ZM,2022-07-21 18:25:25,-11.3649,29.5565,71.96,39,63,8.93
408,Ambanja,MG,2022-07-21 18:29:15,-13.6833,48.45,69.08,85,23,2.35
409,Voi,KE,2022-07-21 18:29:16,-3.3945,38.563,68.76,73,53,11.43
410,Terrace,CA,2022-07-21 18:29:16,54.5163,-128.6035,67.91,48,75,6.91
411,Maniitsoq,GL,2022-07-21 18:24:35,65.4167,-52.9,45.1,92,100,11.3
412,Teahupoo,PF,2022-07-21 18:30:17,-17.8333,-149.2667,69.76,78,32,12.37
413,Banda Aceh,ID,2022-07-21 18:30:17,5.5577,95.3222,80.98,76,100,9.69
414,Pavia,IT,2022-07-21 18:30:18,45.1845,9.1615,97.34,40,36,1.01
415,Prince Rupert,CA,2022-07-21 18:30:18,54.3161,-130.3201,60.89,78,40,8.05
416,Dudinka,RU,2022-07-21 18:30:19,69.4058,86.1778,51.62,86,70,4.74
417,Fortuna,US,2022-07-21 18:30:19,40.5982,-124.1573,58.66,81,42,7.7
418,Katsuura,JP,2022-07-21 18:26:30,35.1333,140.3,78.15,93,100,14.52
419,Mayo,US,2022-07-21 18:22:53,38.8876,-76.5119,95.11,61,40,11.5
420,Kutum,SD,2022-07-21 18:26:49,14.2,24.6667,72.59,65,88,9.17
421,Mahebourg,MU,2022-07-21 18:21:35,-20.4081,57.7,70.09,78,75,13.8
422,Novobirilyussy,RU,2022-07-21 18:30:20,56.9514,90.6661,57.4,96,100,5.14
423,Ponta Delgada,PT,2022-07-21 18:30:20,37.7333,-25.6667,72.32,78,75,5.75
424,Tateyama,JP,2022-07-21 18:30:21,34.9833,139.8667,79.11,88,42,13.11
425,Saint-Augustin,CA,2022-07-21 18:23:58,51.226,-58.6502,76.95,40,53,10.94
426,Horta,PT,2022-07-21 18:30:22,38.5333,-28.6333,76.64,78,20,10.36
427,Chegutu,ZW,2022-07-21 18:30:22,-18.1302,30.1407,62.94,48,98,5.12
428,Dongzhen,CN,2022-07-21 18:30:23,22.3797,110.9389,77.02,94,0,0.36
429,Tres Arroyos,AR,2022-07-21 18:30:23,-38.3739,-60.2798,54.64,22,86,6.06
430,Andrelandia,BR,2022-07-21 18:30:23,-21.7397,-44.3092,75.51,36,11,4.18
431,Dodge City,US,2022-07-21 18:30:24,37.7528,-100.0171,92.7,34,0,11.5
432,Palana,RU,2022-07-21 18:30:25,59.1167,159.9667,52.63,80,6,6.31
433,Obidos,BR,2022-07-21 18:30:25,-1.9175,-55.5181,88.3,54,51,5.32
434,Omsukchan,RU,2022-07-21 18:30:26,62.5333,155.8,48.78,61,1,5.68
435,Kloulklubed,PW,2022-07-21 18:30:26,7.0419,134.2556,73.9,71,94,1.99
436,Hami,CN,2022-07-21 18:30:27,42.8,93.45,75.49,24,0,2.33
437,Bathsheba,BB,2022-07-21 18:26:34,13.2167,-59.5167,88.41,83,20,20.71
438,Tocache,PE,2022-07-21 18:30:27,-8.1842,-76.5125,89.78,41,21,1.41
439,Verkhoyansk,RU,2022-07-21 18:30:28,67.5447,133.385,53.01,74,78,1.61
440,Vitre,FR,2022-07-21 18:30:28,48.1178,-1.2058,80.42,42,82,6.98
441,Daru,PG,2022-07-21 18:30:29,-9.0763,143.2092,75.85,92,72,8.23
442,Palafrugell,ES,2022-07-21 18:30:29,41.9174,3.1631,86.43,62,0,3.0
443,Santa Marta,CO,2022-07-21 18:30:29,11.2408,-74.199,86.05,79,20,6.91
444,Souillac,MU,2022-07-21 18:26:41,-20.5167,57.5167,70.18,78,75,13.8
445,Poya,NC,2022-07-21 18:30:30,-21.35,165.15,73.49,84,37,7.9
446,Syracuse,IT,2022-07-21 18:28:57,37.0881,15.2792,87.39,63,0,6.22
447,Sam Roi Yot,TH,2022-07-21 18:30:31,12.2708,99.872,81.86,91,100,5.32
448,Westport,US,2022-07-21 18:20:21,41.1415,-73.3579,91.31,66,0,13.8
449,Buchanan,LR,2022-07-21 18:30:31,5.8808,-10.0467,76.77,77,100,11.81
450,San Cristobal,VE,2022-07-21 18:22:50,7.7669,-72.225,80.78,56,91,7.92
451,Nuevitas,CU,2022-07-21 18:30:32,21.5453,-77.2644,87.33,65,88,11.56
452,Ljig,RS,2022-07-21 18:30:32,44.2301,20.2382,83.1,29,6,2.8
453,Goure,NE,2022-07-21 18:30:33,13.9835,10.2704,88.02,46,60,3.18
454,Chitrakonda,IN,2022-07-21 18:30:33,18.1167,82.0833,74.1,94,100,1.01
455,Delijan,IR,2022-07-21 18:30:34,33.9905,50.6838,89.55,13,0,1.88
456,Pa Sang,TH,2022-07-21 18:30:34,18.5262,98.9394,79.0,97,100,1.3
457,Ciudad Del Maiz,MX,2022-07-21 18:30:35,22.4,-99.6,88.68,30,25,7.7
458,Zhaotong,CN,2022-07-21 18:31:35,27.3167,103.7167,60.06,95,100,5.91
459,Achacachi,BO,2022-07-21 18:31:36,-16.05,-68.6833,54.84,29,3,10.58
460,Darmanesti,RO,2022-07-21 18:31:36,46.3667,26.4833,75.02,41,0,6.04
461,Pucara,PE,2022-07-21 18:31:36,-15.9803,-71.4606,44.73,18,50,5.57
462,Tezu,IN,2022-07-21 18:31:37,27.9167,96.1667,76.23,96,100,3.22
463,Korla,CN,2022-07-21 18:31:37,41.7597,86.1469,77.76,31,0,2.08
464,Richards Bay,ZA,2022-07-21 18:31:38,-28.783,32.0377,64.76,91,39,4.38
465,Satun,TH,2022-07-21 18:31:39,6.8333,100.0,80.6,96,100,2.75
466,Bahia Blanca,AR,2022-07-21 18:29:22,-38.7196,-62.2724,55.26,20,35,5.79
467,Luena,AO,2022-07-21 18:31:39,-11.7833,19.9167,63.1,38,63,2.3
468,Puerto Colombia,CO,2022-07-21 18:31:39,10.9878,-74.9547,87.89,75,99,15.08
469,Saint George,US,2022-07-21 18:30:20,37.1041,-113.5841,105.8,16,0,8.05
470,Roma,US,2022-07-21 18:31:40,43.2128,-75.4557,86.14,52,75,13.8
471,Zhangjiakou,CN,2022-07-21 18:31:40,40.81,114.8794,72.16,66,92,4.7
472,Touros,BR,2022-07-21 18:31:41,-5.1989,-35.4608,80.42,72,100,11.61
473,Jaguarao,BR,2022-07-21 18:31:41,-32.5661,-53.3758,63.23,97,100,5.95
474,Oistins,BB,2022-07-21 18:31:41,13.0667,-59.5333,87.89,66,20,20.71
475,Escanaba,US,2022-07-21 18:31:42,45.7453,-87.0646,85.95,44,40,13.8
476,Denpasar,ID,2022-07-21 18:31:04,-8.65,115.2167,78.46,78,40,13.8
477,Thinadhoo,MV,2022-07-21 18:31:43,0.5333,72.9333,82.4,69,97,13.82
478,Lindi,TZ,2022-07-21 18:31:43,-10.0,39.7167,67.55,82,0,4.05
479,Iskilip,TR,2022-07-21 18:31:44,40.7353,34.4739,65.79,54,2,5.23
480,Taoudenni,ML,2022-07-21 18:31:44,22.6783,-3.9836,98.04,29,72,11.86
481,Bata,GQ,2022-07-21 18:31:44,1.8639,9.7658,76.06,84,28,10.16
482,Pacifica,US,2022-07-21 18:31:45,37.6138,-122.4869,78.62,86,20,13.8
483,Kulhudhuffushi,MV,2022-07-21 18:31:45,6.6221,73.07,81.75,77,100,18.3
484,Palaikastron,GR,2022-07-21 18:31:45,35.2,26.25,74.57,70,0,18.41
485,Tabuk,PH,2022-07-21 18:31:46,17.4189,121.4443,75.56,88,5,2.68
486,Tampere,FI,2022-07-21 18:31:46,61.4991,23.7871,79.0,54,0,4.61
487,Tsagan Aman,RU,2022-07-21 18:31:46,47.5639,46.7218,71.83,57,69,8.46
488,Nikolsk,RU,2022-07-21 18:31:47,53.7189,46.0712,57.33,96,89,11.99
489,Nungua,GH,2022-07-21 18:31:47,5.6011,-0.0771,77.41,78,0,14.97
490,Myslowice,PL,2022-07-21 18:31:48,50.2075,19.1667,84.47,65,81,4.0
491,Linqiong,CN,2022-07-21 18:31:48,30.4159,103.4609,78.62,92,100,2.1
492,Samokov,BG,2022-07-21 18:31:48,42.3333,23.55,79.3,49,0,3.85
493,Verkhnevilyuysk,RU,2022-07-21 18:31:49,63.4453,120.3167,54.0,98,99,6.38
494,Zhanaozen,KZ,2022-07-21 18:31:49,43.3,52.8,93.65,21,83,10.94
495,Thyboron,DK,2022-07-21 18:31:50,56.6985,8.2124,62.19,87,81,20.29
496,Bilibino,RU,2022-07-21 18:31:50,68.0546,166.4372,40.1,72,94,1.97
497,Sept-Iles,CA,2022-07-21 18:30:13,50.2001,-66.3821,72.12,62,75,14.97
498,Kuytun,RU,2022-07-21 18:31:51,54.3419,101.5036,54.73,84,100,6.04
499,Fethiye,TR,2022-07-21 18:31:51,36.6217,29.1164,80.47,40,0,5.08
500,Hirado,JP,2022-07-21 18:31:52,33.3597,129.5531,77.4,77,15,16.4
501,Volgorechensk,RU,2022-07-21 18:31:52,57.4393,41.1555,60.33,72,31,8.52
502,Laguna,US,2022-07-21 18:31:53,38.421,-121.4238,94.96,43,0,5.75
503,Sovetskiy,RU,2022-07-21 18:31:53,61.3614,63.5842,55.76,57,15,2.62
504,Agogo,GH,2022-07-21 18:31:53,6.8,-1.0819,73.33,73,95,1.41
505,Perth,AU,2022-07-21 18:32:16,-31.9333,115.8333,60.78,85,96,9.82
506,Abdulino,RU,2022-07-21 18:32:54,53.7,53.6667,62.56,69,100,6.11
507,Henties Bay,NA,2022-07-21 18:32:55,-22.116,14.2845,58.39,73,0,6.89
508,Alta Floresta,BR,2022-07-21 18:32:55,-9.8756,-56.0861,96.62,28,0,5.75
509,Mudgee,AU,2022-07-21 18:32:56,-32.5943,149.5871,49.62,84,100,11.01
510,Mitsamiouli,KM,2022-07-21 18:32:56,-11.3847,43.2844,75.49,69,20,9.22
511,Zhangzhou,CN,2022-07-21 18:32:57,24.5133,117.6556,84.13,89,5,1.41
512,Arica,CL,2022-07-21 18:30:17,-18.475,-70.3042,63.95,72,100,10.36
513,Champerico,GT,2022-07-21 18:32:57,14.3,-91.9167,91.94,67,100,5.97
514,Benguela,AO,2022-07-21 18:32:58,-12.5763,13.4055,67.93,86,72,2.24
515,Baryshivka,UA,2022-07-21 18:32:58,50.361,31.3217,65.43,79,7,13.58
516,Aquiraz,BR,2022-07-21 18:32:46,-3.9014,-38.3911,85.44,74,96,8.41
517,Port Hedland,AU,2022-07-21 18:32:58,-20.3167,118.5667,70.12,63,0,9.78
518,Le Havre,FR,2022-07-21 18:32:59,49.4938,0.1077,73.15,64,20,8.05
519,Nuuk,GL,2022-07-21 18:32:59,64.1835,-51.7216,59.61,67,75,18.41
520,Leeuwarden,NL,2022-07-21 18:33:00,53.2014,5.8086,62.96,93,100,13.8
521,Bengkulu,ID,2022-07-21 18:24:07,-3.8004,102.2655,75.33,92,89,4.0
522,Bahia Honda,CU,2022-07-21 18:33:00,22.9036,-83.1592,89.08,58,38,9.08
523,Upata,VE,2022-07-21 18:33:01,8.0086,-62.3989,81.19,83,28,4.61
524,Roebourne,AU,2022-07-21 18:33:01,-20.7833,117.1333,69.4,85,0,7.0
525,Kurilsk,RU,2022-07-21 18:33:01,45.2333,147.8833,52.72,97,100,10.8
526,Sao Gabriel Da Cachoeira,BR,2022-07-21 18:25:17,-0.1303,-67.0892,87.6,62,40,4.61
527,Katima Mulilo,NA,2022-07-21 18:33:02,-17.5,24.2667,60.78,55,15,4.61
528,Aliwal North,ZA,2022-07-21 18:33:03,-30.6937,26.7114,50.76,45,0,1.79
529,Pimentel,PE,2022-07-21 18:33:03,-6.8367,-79.9342,68.29,64,75,13.8
530,Ridgecrest,US,2022-07-21 18:33:04,35.6225,-117.6709,104.02,12,40,4.61
531,Saint-Orens-De-Gameville,FR,2022-07-21 18:33:04,43.554,1.5341,90.88,33,0,4.61
532,Gurlan,UZ,2022-07-21 18:33:05,41.8447,60.3919,93.11,15,0,15.26
533,Sechura,PE,2022-07-21 18:33:05,-5.5569,-80.8222,73.76,55,48,13.71
534,Araouane,ML,2022-07-21 18:33:06,18.9048,-3.5265,97.09,30,20,2.91
535,Severodvinsk,RU,2022-07-21 18:33:06,64.5635,39.8302,62.71,90,8,6.89
536,Panjab,AF,2022-07-21 18:33:07,34.388,67.0233,66.0,21,0,4.68
537,Ust-Tarka,RU,2022-07-21 18:33:07,55.5672,75.705,58.21,94,100,11.1
538,Penzance,GB,2022-07-21 18:26:38,50.1186,-5.5371,63.28,69,65,16.11
539,Soyo,AO,2022-07-21 18:33:08,-6.1349,12.3689,70.05,89,7,10.78
540,Sao Joao Da Barra,BR,2022-07-21 18:33:08,-21.6403,-41.0511,78.89,74,12,10.13
541,Atar,MR,2022-07-21 18:33:09,20.5169,-13.0499,100.45,20,5,17.27
542,Providencia,MX,2022-07-21 18:33:09,28.7167,-111.5833,103.21,38,1,6.44
543,Mayna,RU,2022-07-21 18:33:09,54.1135,47.6231,58.91,95,100,9.22
544,Bastia,FR,2022-07-21 18:33:10,42.6667,9.3333,89.4,72,0,3.44
545,Hindaun,IN,2022-07-21 18:33:11,26.7167,77.0167,82.18,80,100,7.94
546,Dwarka,IN,2022-07-21 18:33:11,22.2394,68.9678,83.16,81,100,18.43
547,Cheremukhovo,RU,2022-07-21 18:33:12,60.3484,59.9851,56.21,83,90,3.96
548,Agadir,MA,2022-07-21 18:33:12,30.4202,-9.5982,102.65,34,82,0.67
549,Khasan,RU,2022-07-21 18:33:13,42.4308,130.6434,67.06,98,98,1.3
550,Tapiramuta,BR,2022-07-21 18:34:13,-11.8472,-40.7914,70.47,59,95,8.9
551,Satoraljaujhely,HU,2022-07-21 18:34:14,48.4,21.6667,82.04,36,2,7.58
552,Qaqortoq,GL,2022-07-21 18:34:14,60.7167,-46.0333,50.92,78,9,6.29
553,Manaure,CO,2022-07-21 18:34:14,11.7751,-72.4445,90.46,51,96,19.15
554,Zalantun,CN,2022-07-21 18:34:15,48.0,122.7167,66.18,77,0,5.35
555,Gigmoto,PH,2022-07-21 18:34:15,13.7796,124.39,81.45,85,26,7.05
556,Gobabis,NA,2022-07-21 18:34:16,-22.45,18.9667,55.44,36,0,9.98
557,Ilhabela,BR,2022-07-21 18:34:16,-23.7781,-45.3581,72.19,78,14,6.08
